step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
2256,761088,18048,0.09177872470642541,1.0,1.0,,,
2257,761480,18056,0.07571968132889868,1.0,1.0,,,
2258,761680,18064,0.07778826570253093,1.0,1.0,,,
2259,762008,18072,0.065717631047574,1.0,1.0,,,
2260,762208,18080,0.06833124123108665,1.0,1.0,,,
2261,762472,18088,0.06961929254278139,1.0,1.0,,,
2262,762736,18096,0.06510376548475091,0.875,0.9836065573770492,,,
2263,763128,18104,0.04699617376256251,1.0,1.0,,,
2264,763520,18112,0.0733817169580043,0.875,0.9818181818181818,,,
2265,763784,18120,0.06145841851956857,1.0,1.0,,,
2266,764432,18128,0.04089174374353303,1.0,1.0,,,
2267,764696,18136,0.06761882578203267,1.0,1.0,,,
2268,765088,18144,0.04695738449873162,1.0,1.0,,,
2269,765352,18152,0.06350748208917154,1.0,1.0,,,
2270,765872,18160,0.062540344008435,1.0,1.0,,,
2271,766072,18168,0.07967183374595001,1.0,1.0,,,
2272,766528,18176,0.06602328353655695,1.0,1.0,,,
2273,767112,18184,0.039335789641201775,1.0,1.0,,,
2274,767312,18192,0.09981757199589118,1.0,1.0,,,
2275,767768,18200,0.08717896197330506,0.875,0.9761904761904762,,,
2276,768096,18208,0.05838109405034266,1.0,1.0,,,
2277,768424,18216,0.06525637612812735,1.0,1.0,,,
2278,768688,18224,0.08092086503228609,1.0,1.0,,,
2279,769144,18232,0.046976247336243615,1.0,1.0,,,
2280,769344,18240,0.07718892364837794,1.0,1.0,,,
2281,769672,18248,0.07785052263946321,0.875,0.98,,,
2282,769936,18256,0.0749750557614465,0.875,0.9722222222222222,,,
2283,770200,18264,0.09069627947845256,0.875,0.9807692307692307,,,
2284,770400,18272,0.06650289387952231,1.0,1.0,,,
2285,770664,18280,0.08475103691238708,0.875,0.9772727272727273,,,
2286,770928,18288,0.060516357431830634,0.875,0.9791666666666666,,,
2287,771256,18296,0.05770877651235049,1.0,1.0,,,
2288,771520,18304,0.08263660314706583,1.0,1.0,,,
2289,771784,18312,0.06311771355143866,1.0,1.0,,,
2290,772176,18320,0.06965042083880131,1.0,1.0,,,
2291,772504,18328,0.08723261843365582,0.875,0.9830508474576272,,,
2292,772960,18336,0.06410569269610454,0.875,0.9777777777777777,,,
2293,773224,18344,0.08070103570997249,1.0,1.0,,,
2294,773424,18352,0.07444614189925297,1.0,1.0,,,
2295,773688,18360,0.09933808113109928,0.875,0.9803921568627451,,,
2296,774144,18368,0.04562508574186035,0.875,0.975,,,
2297,774536,18376,0.056048115574197366,1.0,1.0,,,
2298,774800,18384,0.07293189193810684,0.875,0.9791666666666666,,,
2299,775064,18392,0.08495977095308743,1.0,1.0,,,
2300,775520,18400,0.06414105661728178,1.0,1.0,0.09636729441791515,0.75,0.9491525423728814
2301,775912,18408,0.05118639676552666,1.0,1.0,,,
2302,776240,18416,0.05586313703851716,1.0,1.0,,,
2303,776568,18424,0.11296993314593037,1.0,1.0,,,
2304,776832,18432,0.05998312109309043,1.0,1.0,,,
2305,777096,18440,0.060207259692651775,1.0,1.0,,,
2306,777424,18448,0.06354869125297921,1.0,1.0,,,
2307,777816,18456,0.05198136685297019,1.0,1.0,,,
2308,778080,18464,0.07543911366979207,1.0,1.0,,,
2309,778472,18472,0.06785411130415926,1.0,1.0,,,
2310,778736,18480,0.09599613592504377,1.0,1.0,,,
2311,779064,18488,0.07711137376103668,1.0,1.0,,,
2312,779392,18496,0.08170033983958627,0.875,0.9821428571428571,,,
2313,779720,18504,0.04718296257620118,1.0,1.0,,,
2314,780432,18512,0.05852187106145099,0.875,0.9772727272727273,,,
2315,780632,18520,0.0956585947598048,1.0,1.0,,,
2316,781024,18528,0.0542888254962558,0.875,0.9818181818181818,,,
2317,781288,18536,0.07509986035798732,1.0,1.0,,,
2318,781744,18544,0.04972591239143505,0.875,0.9807692307692307,,,
2319,782200,18552,0.06947498601954195,0.875,0.9555555555555556,,,
2320,782464,18560,0.07611127881389079,1.0,1.0,,,
2321,782728,18568,0.06858289690275457,1.0,1.0,,,
2322,782992,18576,0.09387085832746371,0.875,0.972972972972973,,,
2323,783256,18584,0.0855616308147855,0.75,0.9565217391304348,,,
2324,783648,18592,0.07872981617310192,1.0,1.0,,,
2325,783912,18600,0.07368245412647434,1.0,1.0,,,
2326,784368,18608,0.05388926270508273,1.0,1.0,,,
2327,784696,18616,0.058780401708661924,1.0,1.0,,,
2328,784896,18624,0.11641685480523141,0.75,0.9534883720930233,,,
2329,785288,18632,0.07871513878122229,1.0,1.0,,,
2330,785616,18640,0.0821555021838617,0.875,0.9811320754716981,,,
2331,785880,18648,0.05880855450177217,1.0,1.0,,,
2332,786144,18656,0.10766220051566891,0.875,0.9824561403508771,,,
2333,786408,18664,0.0672396322556995,1.0,1.0,,,
2334,787312,18672,0.051345254974545826,1.0,1.0,,,
2335,787640,18680,0.06445848114570521,1.0,1.0,,,
2336,788096,18688,0.07304638847100944,1.0,1.0,,,
2337,788360,18696,0.0876063439633466,0.875,0.9761904761904762,,,
2338,788688,18704,0.05493517199953574,0.875,0.975609756097561,,,
2339,788888,18712,0.07091162809914665,1.0,1.0,,,
2340,789152,18720,0.07881353191280303,1.0,1.0,,,
2341,789416,18728,0.07382903711683585,0.875,0.9836065573770492,,,
2342,789808,18736,0.046110826497706786,1.0,1.0,,,
2343,790328,18744,0.05076694529426134,1.0,1.0,,,
2344,790720,18752,0.0648834349043942,1.0,1.0,,,
2345,791112,18760,0.058239062057788706,1.0,1.0,,,
2346,791312,18768,0.074585825503426,1.0,1.0,,,
2347,791704,18776,0.0830972251034972,0.875,0.9523809523809523,,,
2348,791968,18784,0.07034607376623088,0.875,0.9827586206896551,,,
2349,792296,18792,0.06511434047471301,1.0,1.0,,,
2350,792624,18800,0.06592753766016138,1.0,1.0,,,
2351,793208,18808,0.06336366989672775,1.0,1.0,,,
2352,793600,18816,0.06398798322149689,1.0,1.0,,,
2353,793864,18824,0.0831846456528823,1.0,1.0,,,
2354,794320,18832,0.07051161807190799,1.0,1.0,,,
2355,794584,18840,0.08682235455622243,0.875,0.9821428571428571,,,
2356,794912,18848,0.08564769609242211,1.0,1.0,,,
2357,795240,18856,0.0872013279471184,0.875,0.9782608695652174,,,
2358,795568,18864,0.06648731987447273,1.0,1.0,,,
2359,796024,18872,0.07257177545684809,0.875,0.9782608695652174,,,
2360,796480,18880,0.06801613676165714,0.75,0.9574468085106383,,,
2361,796872,18888,0.0802903532795428,1.0,1.0,,,
2362,797200,18896,0.05506474129341867,0.875,0.9767441860465116,,,
2363,797720,18904,0.05961208641688814,1.0,1.0,,,
2364,797984,18912,0.1094115296501935,0.875,0.9821428571428571,,,
2365,798696,18920,0.06463317658948832,1.0,1.0,,,
2366,799088,18928,0.06969009830632696,1.0,1.0,,,
2367,799416,18936,0.0696484620009021,0.875,0.9736842105263158,,,
2368,799744,18944,0.06663221444289633,1.0,1.0,,,
2369,800136,18952,0.060984242318341354,1.0,1.0,,,
2370,800592,18960,0.0640557070893408,1.0,1.0,,,
2371,800984,18968,0.08372994407288305,1.0,1.0,,,
2372,801312,18976,0.0708944407574054,1.0,1.0,,,
2373,801512,18984,0.08548896888820064,1.0,1.0,,,
2374,801712,18992,0.08159622021489384,1.0,1.0,,,
2375,802104,19000,0.05415264965452481,0.875,0.9827586206896551,,,
2376,802560,19008,0.056294068319071654,1.0,1.0,,,
2377,802888,19016,0.06887044797678481,0.875,0.975609756097561,,,
2378,803216,19024,0.06038737152746483,1.0,1.0,,,
2379,803480,19032,0.0716767892937881,0.875,0.9787234042553191,,,
2380,803872,19040,0.06863345272206611,1.0,1.0,,,
2381,804072,19048,0.08011238403230969,1.0,1.0,,,
2382,804464,19056,0.06465887467444405,1.0,1.0,,,
2383,804920,19064,0.09419302693528966,0.875,0.9836065573770492,,,
2384,805376,19072,0.07725573280676139,1.0,1.0,,,
2385,805640,19080,0.0608679627457927,1.0,1.0,,,
2386,805968,19088,0.05801755564551897,1.0,1.0,,,
2387,806232,19096,0.09534272104506213,1.0,1.0,,,
2388,806496,19104,0.07486154075768058,1.0,1.0,,,
2389,807144,19112,0.05997554847021219,1.0,1.0,,,
2390,807408,19120,0.0570823054630985,1.0,1.0,,,
2391,807672,19128,0.060193350553898156,1.0,1.0,,,
2392,808000,19136,0.08154190269980302,0.875,0.9772727272727273,,,
2393,808392,19144,0.03808034970133765,0.875,0.9791666666666666,,,
2394,808592,19152,0.11440581383813046,0.875,0.9824561403508771,0.10120949898414147,0.75,0.9555555555555556
2395,808920,19160,0.0661018807371309,1.0,1.0,,,
2396,809312,19168,0.06459539469605874,1.0,1.0,,,
2397,809576,19176,0.07274202828848247,1.0,1.0,,,
2398,809904,19184,0.08215513444547796,1.0,1.0,,,
2399,810168,19192,0.08325122395428673,0.875,0.9824561403508771,,,
2400,810560,19200,0.06183232744473266,1.0,1.0,,,
2401,810888,19208,0.08912118219616741,0.75,0.9318181818181818,,,
2402,811088,19216,0.06863558051981548,1.0,1.0,,,
2403,811608,19224,0.05922060668996239,1.0,1.0,,,
2404,811936,19232,0.080087705469792,0.875,0.9591836734693877,,,
2405,812200,19240,0.07874220605273549,1.0,1.0,,,
2406,812592,19248,0.07666401075077528,1.0,1.0,,,
2407,812792,19256,0.0791460112547784,1.0,1.0,,,
2408,813120,19264,0.07301128124145315,1.0,1.0,,,
2409,813384,19272,0.05588207379002093,1.0,1.0,,,
2410,813648,19280,0.06720577785624778,1.0,1.0,,,
2411,813848,19288,0.0653867982871797,1.0,1.0,,,
2412,814048,19296,0.08152913379107947,1.0,1.0,,,
2413,814504,19304,0.09581685316047919,0.875,0.9772727272727273,,,
2414,814768,19312,0.09238967914732474,0.875,0.975609756097561,,,
2415,815160,19320,0.0577862236775242,1.0,1.0,,,
2416,815424,19328,0.0760829438706378,0.875,0.9827586206896551,,,
2417,815816,19336,0.062104165188488436,1.0,1.0,,,
2418,816080,19344,0.0701516958286042,1.0,1.0,,,
2419,816536,19352,0.10314923403016973,0.875,0.9807692307692307,,,
2420,816864,19360,0.06715120344319907,0.875,0.9782608695652174,,,
2421,817128,19368,0.05307169167063343,1.0,1.0,,,
2422,817520,19376,0.043103112367343384,1.0,1.0,,,
2423,817720,19384,0.086401960597586,1.0,1.0,,,
2424,818048,19392,0.06178269848740527,1.0,1.0,,,
2425,818248,19400,0.0804195274479841,1.0,1.0,,,
2426,818576,19408,0.06321320511915157,1.0,1.0,,,
2427,818904,19416,0.05696858309047618,1.0,1.0,,,
2428,819168,19424,0.05206198169033641,1.0,1.0,,,
2429,819432,19432,0.06650230054864688,0.875,0.98,,,
2430,819824,19440,0.06088315629113473,1.0,1.0,,,
2431,820216,19448,0.07876628137790229,1.0,1.0,,,
2432,820416,19456,0.07750783045110884,0.875,0.9814814814814815,,,
2433,820936,19464,0.058846600744241744,0.875,0.9861111111111112,,,
2434,821200,19472,0.059142774150247455,1.0,1.0,,,
2435,821400,19480,0.07073226668408239,1.0,1.0,,,
2436,821664,19488,0.07628835188589328,1.0,1.0,,,
2437,822184,19496,0.08124875226265028,0.875,0.94,,,
2438,822384,19504,0.07974983060598399,1.0,1.0,,,
2439,822584,19512,0.0867846217901176,1.0,1.0,,,
2440,822976,19520,0.04674346243511251,1.0,1.0,,,
2441,823176,19528,0.07620057846325463,1.0,1.0,,,
2442,823440,19536,0.06862310979776375,1.0,1.0,,,
2443,823896,19544,0.06355319247740641,1.0,1.0,,,
2444,824352,19552,0.04800822721716564,1.0,1.0,,,
2445,824616,19560,0.10426240537036408,0.875,0.98,,,
2446,824816,19568,0.11602523011871942,0.875,0.9736842105263158,,,
2447,825144,19576,0.07652978136696893,1.0,1.0,,,
2448,825472,19584,0.07486932681714678,1.0,1.0,,,
2449,826312,19592,0.043642050469353474,1.0,1.0,,,
2450,826768,19600,0.06782941476097237,0.875,0.9814814814814815,,,
2451,826968,19608,0.09216793647808069,1.0,1.0,,,
2452,827232,19616,0.08436295057120097,1.0,1.0,,,
2453,827496,19624,0.06729691598261497,1.0,1.0,,,
2454,827952,19632,0.059502519785957254,1.0,1.0,,,
2455,828344,19640,0.06600808739907278,1.0,1.0,,,
2456,828736,19648,0.07350475138113145,1.0,1.0,,,
2457,828936,19656,0.08194413378467069,0.875,0.9814814814814815,,,
2458,829328,19664,0.0863069974759666,1.0,1.0,,,
2459,829720,19672,0.07944297763396073,1.0,1.0,,,
2460,830112,19680,0.06940004740150177,1.0,1.0,,,
2461,830504,19688,0.06481283409561195,1.0,1.0,,,
2462,830832,19696,0.05245397504606867,0.875,0.984375,,,
2463,831032,19704,0.08910844886652947,1.0,1.0,,,
2464,831232,19712,0.06211449027296523,1.0,1.0,,,
2465,831688,19720,0.061268107815113625,0.875,0.9811320754716981,,,
2466,832016,19728,0.0855006144451497,1.0,1.0,,,
2467,832600,19736,0.08022383131257971,0.875,0.9811320754716981,,,
2468,833120,19744,0.07237977441140743,1.0,1.0,,,
2469,833384,19752,0.06509680244882185,1.0,1.0,,,
2470,833712,19760,0.0697431329298928,1.0,1.0,,,
2471,834296,19768,0.04400981191393889,1.0,1.0,,,
2472,834752,19776,0.0664091193540973,1.0,1.0,,,
2473,834952,19784,0.08610750973420851,1.0,1.0,,,
2474,835408,19792,0.062118240770357235,0.75,0.9655172413793104,,,
2475,835672,19800,0.057718640157017775,1.0,1.0,,,
2476,836192,19808,0.06190866374368158,0.875,0.9807692307692307,,,
2477,836456,19816,0.06531104666387694,1.0,1.0,,,
2478,836784,19824,0.06835216754804158,1.0,1.0,,,
2479,837048,19832,0.05640843380843211,1.0,1.0,,,
2480,837568,19840,0.05774671492550001,1.0,1.0,,,
2481,837768,19848,0.08344476588211537,1.0,1.0,,,
2482,838352,19856,0.05459345479776216,0.875,0.9838709677419355,,,
2483,838680,19864,0.062284313003783995,1.0,1.0,,,
2484,839072,19872,0.09276540553396896,1.0,1.0,,,
2485,839528,19880,0.05750898477731764,0.875,0.9807692307692307,,,
2486,839984,19888,0.06657925265197541,0.875,0.9814814814814815,,,
2487,840376,19896,0.05786458428999744,1.0,1.0,,,
2488,840896,19904,0.05751681226104209,1.0,1.0,0.12926431290844095,0.75,0.9523809523809523
2489,841160,19912,0.0636621853735965,1.0,1.0,,,
2490,841360,19920,0.09953266521487242,1.0,1.0,,,
2491,841560,19928,0.06332299599995549,1.0,1.0,,,
2492,841824,19936,0.07821933384238236,1.0,1.0,,,
2493,842024,19944,0.07730565448466466,0.875,0.9777777777777777,,,
2494,842480,19952,0.05574076111190912,1.0,1.0,,,
2495,842744,19960,0.08240522039192404,1.0,1.0,,,
2496,843072,19968,0.08364746467869132,1.0,1.0,,,
2497,843464,19976,0.06969561294858788,1.0,1.0,,,
2498,843728,19984,0.06574966158283613,1.0,1.0,,,
2499,844120,19992,0.05879314969006083,1.0,1.0,,,
2500,844448,20000,0.07446279735865276,1.0,1.0,,,
2501,844904,20008,0.06032772423265979,1.0,1.0,,,
2502,845232,20016,0.06530914069255986,0.875,0.9811320754716981,,,
2503,845496,20024,0.06865318218070252,0.875,0.9807692307692307,,,
2504,845824,20032,0.08710827150384882,0.875,0.975609756097561,,,
2505,846024,20040,0.08823241723531024,0.875,0.9795918367346939,,,
2506,846480,20048,0.06185834917854898,1.0,1.0,,,
2507,847128,20056,0.04930443047243038,1.0,1.0,,,
2508,847648,20064,0.059333297685276204,1.0,1.0,,,
2509,848104,20072,0.05751767384334146,1.0,1.0,,,
2510,848624,20080,0.056826804640041834,0.875,0.9848484848484849,,,
2511,848952,20088,0.06933745013028673,1.0,1.0,,,
2512,849536,20096,0.052575487362107605,1.0,1.0,,,
2513,849864,20104,0.061455388456566416,1.0,1.0,,,
2514,850192,20112,0.07980546658441029,1.0,1.0,,,
2515,850648,20120,0.056903633090183633,1.0,1.0,,,
2516,850912,20128,0.059024129233492366,1.0,1.0,,,
2517,851304,20136,0.06231562038879917,1.0,1.0,,,
2518,851696,20144,0.06354334425829404,0.875,0.9811320754716981,,,
2519,851960,20152,0.06778896689267423,0.875,0.9824561403508771,,,
2520,852480,20160,0.04588658917145685,1.0,1.0,,,
2521,852808,20168,0.07501961375654495,0.625,0.9361702127659575,,,
2522,853136,20176,0.06448645295249941,1.0,1.0,,,
2523,853592,20184,0.06375085541221939,1.0,1.0,,,
2524,853856,20192,0.0933374758614129,0.875,0.9803921568627451,,,
2525,854120,20200,0.07994807090229329,1.0,1.0,,,
2526,854384,20208,0.07294499073063658,1.0,1.0,,,
2527,854648,20216,0.06313700784158346,1.0,1.0,,,
2528,854976,20224,0.07437547248954204,1.0,1.0,,,
2529,855304,20232,0.064292094275069,0.875,0.9827586206896551,,,
2530,855632,20240,0.06549281087537487,1.0,1.0,,,
2531,855960,20248,0.07956680774193392,1.0,1.0,,,
2532,856160,20256,0.07184242668750832,1.0,1.0,,,
2533,856424,20264,0.08487708672876072,1.0,1.0,,,
2534,856816,20272,0.0491945954513631,1.0,1.0,,,
2535,857080,20280,0.07188500898429169,1.0,1.0,,,
2536,857344,20288,0.07846732619193153,0.875,0.984375,,,
2537,857608,20296,0.07929847687006068,0.875,0.9772727272727273,,,
2538,858000,20304,0.06657175071543421,1.0,1.0,,,
2539,858328,20312,0.08326955204617519,1.0,1.0,,,
2540,858784,20320,0.06438162016411343,1.0,1.0,,,
2541,859112,20328,0.08676207411202172,0.875,0.9818181818181818,,,
2542,859760,20336,0.04285329296346049,1.0,1.0,,,
2543,860024,20344,0.07245735883218751,1.0,1.0,,,
2544,860416,20352,0.06735494297961668,1.0,1.0,,,
2545,860744,20360,0.05479108322470936,1.0,1.0,,,
2546,861072,20368,0.06044739668407277,1.0,1.0,,,
2547,861528,20376,0.04566515987894064,1.0,1.0,,,
2548,861920,20384,0.05942728946315942,0.875,0.9777777777777777,,,
2549,862248,20392,0.061183928104036056,1.0,1.0,,,
2550,862704,20400,0.05624278681528249,1.0,1.0,,,
2551,862904,20408,0.08327750927167864,1.0,1.0,,,
2552,863296,20416,0.054823101583191924,1.0,1.0,,,
2553,863560,20424,0.06655548159537687,1.0,1.0,,,
2554,863760,20432,0.09070794544935577,1.0,1.0,,,
2555,864088,20440,0.06496655140756048,1.0,1.0,,,
2556,864480,20448,0.07078473758986893,1.0,1.0,,,
2557,864936,20456,0.05640720032845729,1.0,1.0,,,
2558,865264,20464,0.08479675162490778,1.0,1.0,,,
2559,865528,20472,0.0752198579975136,1.0,1.0,,,
2560,865856,20480,0.05561610840317806,1.0,1.0,,,
2561,866120,20488,0.08234252938744789,0.75,0.9534883720930233,,,
2562,866384,20496,0.06983455387440243,1.0,1.0,,,
2563,866648,20504,0.06956574550080147,1.0,1.0,,,
2564,866912,20512,0.08053298236844059,1.0,1.0,,,
2565,867496,20520,0.05438716041406142,1.0,1.0,,,
2566,867696,20528,0.07669440733848144,1.0,1.0,,,
2567,868024,20536,0.058392838977096496,0.875,0.9838709677419355,,,
2568,868288,20544,0.0733271994190503,1.0,1.0,,,
2569,868808,20552,0.057618022676914946,1.0,1.0,,,
2570,869072,20560,0.06473740658390228,1.0,1.0,,,
2571,869400,20568,0.06094872369072597,1.0,1.0,,,
2572,869920,20576,0.05179437638043752,0.875,0.9818181818181818,,,
2573,870120,20584,0.08182067716098256,1.0,1.0,,,
2574,870576,20592,0.05777896447308097,1.0,1.0,,,
2575,871032,20600,0.060000002632805104,1.0,1.0,,,
2576,871360,20608,0.07934661963858106,1.0,1.0,,,
2577,871816,20616,0.07464750864119929,1.0,1.0,,,
2578,872208,20624,0.06975054090799214,1.0,1.0,,,
2579,872472,20632,0.08876861932311826,0.75,0.9682539682539683,,,
2580,872928,20640,0.05330104183956434,1.0,1.0,,,
2581,873448,20648,0.06311096932306798,1.0,1.0,,,
2582,873648,20656,0.08500134977065942,1.0,1.0,,,
2583,874040,20664,0.10279424030666763,0.75,0.9682539682539683,0.08415000014100331,0.875,0.9722222222222222
2584,874432,20672,0.08453061067102019,1.0,1.0,,,
2585,874696,20680,0.08834705523698856,1.0,1.0,,,
2586,875024,20688,0.08720782601840028,1.0,1.0,,,
2587,875352,20696,0.07766275247518943,1.0,1.0,,,
2588,875552,20704,0.06777443854031796,0.875,0.9814814814814815,,,
2589,876008,20712,0.05505644395968664,1.0,1.0,,,
2590,876272,20720,0.059420900711636644,1.0,1.0,,,
2591,876536,20728,0.0841476204230291,1.0,1.0,,,
2592,876992,20736,0.06397679716610259,0.875,0.9830508474576272,,,
2593,877256,20744,0.08321773630316673,0.875,0.9846153846153847,,,
2594,877712,20752,0.06087325291215266,1.0,1.0,,,
2595,878104,20760,0.0757372219322886,1.0,1.0,,,
2596,878560,20768,0.05934049262040385,1.0,1.0,,,
2597,878760,20776,0.07949924885516364,1.0,1.0,,,
2598,879088,20784,0.05296024091652364,1.0,1.0,,,
2599,879416,20792,0.04843166774288619,1.0,1.0,,,
2600,880128,20800,0.04745183431705464,1.0,1.0,,,
2601,880520,20808,0.06241213249458368,0.875,0.9767441860465116,,,
2602,881104,20816,0.047067147173906455,0.875,0.9821428571428571,,,
2603,881304,20824,0.08945834841315997,0.875,0.9814814814814815,,,
2604,881504,20832,0.07658794094474183,1.0,1.0,,,
2605,881896,20840,0.07544813359479534,0.75,0.9636363636363636,,,
2606,882288,20848,0.06850419066068729,1.0,1.0,,,
2607,882552,20856,0.06743695839147051,1.0,1.0,,,
2608,882944,20864,0.05964497259417345,0.875,0.9767441860465116,,,
2609,883208,20872,0.07061842700312458,1.0,1.0,,,
2610,883408,20880,0.092638273035474,1.0,1.0,,,
2611,883800,20888,0.07331690885500673,1.0,1.0,,,
2612,884064,20896,0.0779269174347493,1.0,1.0,,,
2613,884392,20904,0.0742506560194364,0.75,0.9705882352941176,,,
2614,884848,20912,0.049391567481224315,1.0,1.0,,,
2615,885240,20920,0.046892624372245006,1.0,1.0,,,
2616,885952,20928,0.035531174349943934,1.0,1.0,,,
2617,886280,20936,0.06172012007486899,1.0,1.0,,,
2618,886672,20944,0.0656808452373493,0.875,0.9846153846153847,,,
2619,886936,20952,0.06283418889009318,0.875,0.9767441860465116,,,
2620,887392,20960,0.05701052250294693,1.0,1.0,,,
2621,887912,20968,0.058305229443375683,1.0,1.0,,,
2622,888304,20976,0.062049464017399275,1.0,1.0,,,
2623,888632,20984,0.05068948026062344,1.0,1.0,,,
2624,888896,20992,0.07450497361821659,1.0,1.0,,,
2625,889416,21000,0.04710110252212912,1.0,1.0,,,
2626,889744,21008,0.07730209631619468,0.875,0.9827586206896551,,,
2627,890200,21016,0.0411391265663004,1.0,1.0,,,
2628,890464,21024,0.08377979230682076,0.75,0.9636363636363636,,,
2629,891176,21032,0.04535026267000833,1.0,1.0,,,
2630,891376,21040,0.10054026337620188,0.875,0.9782608695652174,,,
2631,891640,21048,0.0689292145351902,1.0,1.0,,,
2632,892032,21056,0.0799082709733802,1.0,1.0,,,
